VB_ID,ID_Num,FIRE_NAME,FIRE_YEAR,WFU,Veg,AGENCY,ICS_CODE,PCT_FS,FIRESIZE_HA,BA90_HA,BA90_PCT,MaxPatch_HA,IGNITION_DATE,CONT_DATE,q,TMAX,MAXTMIN,T_dist,MAX_WSF5,W_dist,max_tmmx,max_tmmn,min_rmax,max_bi,sdc_BA90_resid,sdc_BA90_maxtmmx_resid,sdc_BA90_maxbi_resid,lat,long
2012BEAR,925,BEAR,2012,no,Forest,USF,SNF,100.0,384,141,36.7,83,20120804,20120812.0,0.0037496230206095,31.7,15.0,7.1,NA,NA,23.128228759765648,11.068078613281273,44.54056167602539,61.35085678100586,-0.07195260245718262,-0.27317667839765175,-0.08713465575956203,37.32460881,-118.95868009
2012CASCADE,926,CASCADE,2012,yes,Forest,NPS,YNP,0.0,692,14,2.0,4,20120616,20121109.0,0.0264344413901302,37.8,22.8,7.9,NA,NA,28.077233886718773,15.070550537109398,23.39636993408203,81.25940704345703,0.45310667337677324,0.3934745526610627,0.46914339303491787,37.77483588,-119.67430388
2012CHIPS,927,CHIPS,2012,no,Forest,USF,PNF,88.49,30898,6531,21.1,996,20120729,20120901.0,0.00375960455624871,33.3,16.1,11.5,NA,NA,35.4561706542969,17.196618652343773,24.771371841430664,96.32987976074219,-0.7112557868533869,-0.600117009460702,-0.6712703133388975,40.10377416,-121.19110289
2012CLEAR,928,CLEAR,2012,no,Forest,CCO,KRN,91.04,590,220,37.3,207,20120804,20120810.0,0.00227496908755195,36.1,17.2,16.3,NA,NA,31.681726074218773,19.750085449218773,36.62056350708008,72.98856353759766,-0.546950612128772,-0.5379537439305896,-0.5437377271492988,35.52668902,-118.44936606
2012FLAT,930,FLAT,2012,no,Forest,USF,SHF,99.15,685,60,8.8,23,20120711,20120718.0,0.0118145705344231,42.2,16.7,11.0,NA,NA,34.49495849609377,14.368402099609398,56.985740661621094,62.92168045043945,-0.07239808318939696,0.0220832325598702,-0.08529251702775521,40.79515342,-123.33474022
2012GEORGE,931,GEORGE,2012,no,Forest,USF,SQF,100.0,694,99,14.3,62,20120601,20120612.0,0.00789194789166975,25.6,8.3,19.1,NA,NA,27.130090332031273,10.804223632812523,26.8477725982666,68.342803955078125,-0.2495560227041646,-0.339508942071491,-0.2538452189778241,36.16771914,-118.45221875
2012GOFF,932,GOFF,2012,no,Forest,USF,KNF,94.68,9504,2224,23.4,206,20120805,20120910.0,0.00712895619392187,38.3,22.8,11.6,NA,NA,38.20614013671877,18.171350097656273,26.52333641052246,76.91997528076172,0.023243452992475107,0.20076876810733535,0.032572034601627275,41.90468094,-123.22718205
2012MILL,936,MILL,2012,no,Forest,USF,MNF,89.02,11957,4888,40.9,2350,20120707,20120718.0,0.00257063208368946,38.3,17.8,7.5,NA,NA,36.12081298828127,21.450952148437523,39.45804977416992,52.98518753051758,-0.2766202629301615,-0.1603959644322074,-0.30499304421627627,39.31745729,-122.63486633
2012MILL_CDF,937,MILL,2012,no,Forest,CDF,BTU,40.76,670,84,12.5,51,20120813,20120823.0,0.00950913617112664,34.4,23.3,15.5,NA,NA,37.8603454589844,17.729760742187523,31.13911247253418,78.36800384521484,-0.13721846847024335,0.038001905397464675,-0.1256776764172135,40.20350084,-121.6294993
2012NORTH_PASS,938,NORTH PASS,2012,no,Forest,USF,MNF,73.96,17008,4447,26.1,526,20120818,20120916.0,0.00449721888607577,40.0,13.9,5.3,NA,NA,31.428521728515648,16.651483154296898,24.915058135986328,81.44337463378906,-0.3263534454549744,-0.3172113597285756,-0.30985781613040475,39.8789136,-123.06713025
2012PEAK,939,PEAK,2012,no,Forest,USF,PNF,95.0,320,79,24.7,30,20120728,20120802.0,0.0208280662415851,35.6,13.3,13.5,NA,NA,30.194207763671898,7.960717773437523,31.729961395263672,77.07482147216797,1.148876846183947,1.1284309499372605,1.1584591995382856,40.0258012,-120.39884406
2012RAMSEY,941,RAMSEY,2012,no,Forest,USF,STF,95.05,482,78,16.2,34,20120811,20120823.0,0.0116410634427216,NA,NA,NA,NA,NA,31.749688720703148,16.783410644531273,38.001705169677734,73.400604248046875,0.21732742885245274,0.24001376371434474,0.22104419644823742,38.397321,-120.15567128000001
2012READING,942,READING,2012,no,Forest,NPS,LNP,39.43,11361,3744,33.0,771,20120723,20120821.0,0.00376035887989273,33.3,12.2,13.7,NA,NA,31.790734863281273,12.599938964843773,27.11536407470703,77.86395263671875,-0.22135364674679664,-0.20722444987513305,-0.2104663263138656,40.55224715,-121.41545948
2012SALT_CREEK,946,SALT CREEK,2012,no,Forest,USF,SHF,82.18,422,253,60.0,227,20120801,20120815.0,0.00455401930569946,40.0,27.2,12.9,NA,NA,42.77886352539065,20.929803466796898,24.33582305908203,85.53279876708984,1.081229645482337,1.3504786846247985,1.1044242639553226,40.84215425,-122.32138658
2012STAFFORD,948,STAFFORD,2012,no,Forest,USF,SHF,93.26,1790,754,42.1,255,20120905,20120913.0,0.00338811267072161,37.2,8.9,5.0,NA,NA,34.19255981445315,11.394067382812523,36.382503509521484,79.43810272216797,0.04888261949700468,0.11695544078130085,0.06232103411792722,40.54010446,-123.10759581
2012WOODS_CREEK,950,WOODS CREEK,2012,no,Forest,NPS,KNP,0.0,152,9,5.8,2,20120715,20121017.0,0.03039172018107,37.8,16.7,18.7,NA,NA,22.400292968750023,10.107507324218773,19.558570861816406,64.53108215332031,0.7489843998703611,0.5474381334796842,0.7386123230999064,36.87437484,-118.47559345
2013AMERICAN,952,AMERICAN,2013,no,Forest,USF,TNF,81.4,11114,3506,31.5,1095,20130810,20131209.0,0.00415381767265253,NA,NA,NA,NA,NA,33.1298767089844,19.832116699218773,20.05952262878418,119.82544708251953,-0.18356729637488892,-0.135618008913755,-0.10637983765375189,39.1486713,-120.59616314
2013ASPEN,953,ASPEN,2013,no,Forest,USF,SNF,100.0,9337,1667,17.9,194,20130722,20131121.0,0.00629085012364125,25.0,14.4,13.2,NA,NA,28.965844726562523,15.156945800781273,25.486448287963867,75.50529479980469,-0.3281577938016717,-0.3749698847071061,-0.3211031769874502,37.29877487,-119.2923255
2013BUTLER,954,BUTLER,2013,no,Forest,USF,SRF,99.37,9146,1836,20.1,244,20130731,20131001.0,0.00797921173750454,40.0,18.3,11.7,NA,NA,41.5964294433594,22.420861816406273,33.29453659057617,69.47068786621094,1.1867097638310021e-4,0.2629825589659034,-0.0023476836488361542,41.2674458,-123.40246328
2013CARSTENS,955,CARSTENS,2013,no,Forest,USF,SNF,56.52,725,182,25.1,74,20130616,20130823.0,NA,31.7,12.8,2.9,NA,NA,37.79696044921877,19.968011474609398,38.739219665527344,75.77730560302734,NA,NA,NA,37.54482959,-119.87185675
2013FISH,962,FISH,2013,no,Forest,USF,SQF,100.0,852,227,26.6,123,20130823,20131103.0,0.00583579240427876,27.8,11.7,21.2,NA,NA,25.055871582031273,11.012017822265648,25.39630699157715,68.20391845703125,-0.04522687324161602,-0.19324595945361128,-0.04964970642020451,36.22395486,-118.43157846
2013KYBURZ,965,KYBURZ,2013,no,Forest,USF,ENF,61.78,232,14,6.1,8,20130708,20130711.0,0.0201604173611507,31.1,11.7,9.7,NA,NA,31.332421875000023,15.016595458984398,44.4151496887207,56.17387771606445,0.35088075294661464,0.3690471072884752,0.327304107324846,38.77067431,-120.3464847
2013POWER,969,POWER,2013,no,Forest,USF,STF,100.0,435,100,22.9,90,20130805,20130818.0,0.00735284737369234,NA,NA,NA,NA,NA,31.824029541015648,15.606958007812523,39.90275192260742,69.46269226074219,0.033590567468979766,0.05429132004941706,0.03113111843387559,38.24940005,-120.01793025
2013RIM,972,RIM,2013,no,Forest,"USF,NPS",STF,60.07,104038,36774,35.3,16770,20130817,20131024.0,0.00113228827205363,NA,NA,NA,NA,NA,33.81838378906252,18.528802490234398,26.138729095458984,72.65100860595703,-1.3269792485597878,-1.2642449804384217,-1.324313750177384,37.89843924,-119.9460801
2013SHIRLEY,974,SHIRLEY,2013,no,Forest,USF,SQF,100.0,157,54,34.6,50,20130818,20130819.0,0.00694991769338454,38.3,17.8,8.7,NA,NA,27.818780517578148,16.804437255859398,47.42504119873047,43.459930419921875,0.45870399178401783,0.3741438335526243,0.41523473930387306,35.70435986,-118.59309494
2013WINDY_PEAK,979,WINDY PEAK,2013,no,Forest,NPS,KNP,0.0,291,79,27.0,22,20130823,20131107.0,0.0123567872062855,NA,NA,NA,NA,NA,23.375268554687523,11.730493164062523,23.690385818481445,61.633705139160156,0.7214291071137034,0.5318105809729109,0.7066263363565762,36.9998376,-118.6008693
2014BALD,980,BALD,2014,no,Forest,USF,LNF,78.7,16128,8371,51.9,2425,20140730,20140814.0,0.00148206999954562,31.1,18.9,7.1,NA,NA,31.650628662109398,17.479669189453148,33.18661880493164,71.27027893066406,-0.3746670479959936,-0.37475038885335715,-0.3740676299142792,40.870071,-121.30988848
2014BEAVER,981,BEAVER,2014,no,Forest,USF,KNF,45.23,13274,4534,34.2,1052,20140730,20140830.0,0.00255393548295864,38.9,19.4,5.2,NA,NA,35.48772583007815,19.304254150390648,38.28334045410156,67.1932144165039,-0.5588508842603939,-0.45439574046372655,-0.5648178661121029,41.88087025,-122.87572648
2014COFFEE_CMPLX,983,COFFEE COMPLEX,2014,no,Shrub,USF,SHF,99.72,2550,1384,54.3,1242,20140730,20141101.0,NA,38.9,20.0,11.5,NA,NA,29.660791015625023,15.655084228515648,25.36620330810547,70.26944732666016,NA,NA,NA,41.15257629,-122.82315713
2014DARK_HOLE,986,DARK HOLE,2014,yes,Forest,NPS,YNP,0.0,440,32,7.3,8,20140717,20140820.0,NA,26.7,10.6,4.9,NA,NA,26.992089843750023,12.469506835937523,37.83707046508789,56.1881217956543,NA,NA,NA,37.81390896,-119.61902701
2014EILER,988,EILER,2014,no,Forest,USF,LNF,44.99,13453,8015,59.6,4447,20140731,20140824.0,9.74720090071405e-4,36.7,14.4,13.2,NA,NA,32.61336669921877,16.355432128906273,33.13518142700195,72.77058410644531,-0.4768460530746245,-0.45761467590962296,-0.47382200631785226,40.78817785,-121.55509407
2014EL_PORTAL,989,EL PORTAL,2014,no,Shrub,NPS,YNP,74.78,1928,996,51.6,721,20140726,20140804.0,NA,28.3,20.2,7.3,NA,NA,34.8745056152344,19.842218017578148,32.56159973144531,63.29617691040039,NA,NA,NA,37.70301434,-119.77735969
2014FRENCH,990,FRENCH,2014,no,Forest,USF,SNF,99.98,5621,1528,27.2,302,20140728,20140819.0,0.00522088272581253,40.0,21.1,15.2,NA,NA,34.3420349121094,20.078973388671898,37.7418327331543,71.13304138183594,-0.13187960653440972,-0.05164160652016507,-0.13166943922772262,37.2978905,-119.35354827
2014HAPPY_CAMP_CMPLX,993,HAPPY CAMP CMPLX,2014,no,Forest,USF,KNF,98.38,53948,14404,26.7,2115,20140811,20141101.0,0.00266244318659135,38.9,11.7,18.5,NA,NA,29.443750000000023,16.701257324218773,21.062978744506836,89.71257019042969,-0.8258776004212963,-0.8659366179321973,-0.7963101993016675,41.7216272,-123.18198975
2014KING,994,KING,2014,no,Forest,CDF,AEU,65.1,39265,18478,47.1,11296,20140913,20141008.0,0.00348767642737284,33.3,21.1,15.4,NA,NA,29.736505126953148,16.524011230468773,27.74616813659668,80.66541290283203,0.28360226345655126,0.23913226834007426,0.2990150572575497,38.91934344,-120.51971795
2014LITTLE_DEER,995,LITTLE DEER,2014,no,Forest,USF,KNF,75.37,2226,1017,45.7,442,20140731,20140811.0,8.63871311132811e-4,33.9,15.0,13.2,NA,NA,33.7313171386719,17.846582031250023,40.014095306396484,60.34538269042969,-1.1695768812886076,-1.1149087306530747,-1.1862850481028568,41.67426238,-122.10550173
2014MEADOW,998,MEADOW,2014,no,Forest,NPS,YNP,0.0,1936,777,40.1,682,20140719,20140929.0,NA,36.1,20.0,9.3,NA,NA,26.711999511718773,12.545129394531273,36.653770446777344,74.4180908203125,NA,NA,NA,37.7481137,-119.48410395
2014NICOLLS,999,NICOLLS,2014,no,Forest,USF,SQF,100.0,721,499,69.2,483,20140711,20140722.0,0.00327954532964948,39.4,21.7,8.5,NA,NA,38.10720214843752,20.537591552734398,31.148948669433594,70.50028228759766,1.1315170049900687,1.2805237134513878,1.131020352751691,35.62954877,-118.14002122
2015BARKER,1006,BARKER,2015,no,Forest,USF,SHF,76.79,1324,597,45.0,537,20150730,20150901.0,NA,40.0,15.0,9.7,NA,NA,37.4106384277344,18.381555175781273,18.059019088745117,71.63890075683594,NA,NA,NA,40.6192041,-123.09414914
2015BEAR,1007,BEAR,2015,no,Forest,USF,SRF,100.0,4811,881,18.3,116,20150731,20151015.0,NA,32.2,23.3,14.6,NA,NA,36.71975097656252,16.572015380859398,38.22434997558594,66.55384063720703,NA,NA,NA,41.85497373,-123.71651007
2015BIG_CREEK,1008,BIG CREEK,2015,no,Forest,CDF,TCU,89.43,83,43,51.8,22,20150729,20150909.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015BLUE,1010,BLUE,2015,no,Forest,USF,SHF,87.68,1141,473,41.4,458,20150730,20150901.0,NA,37.8,20.0,12.8,NA,NA,36.04107055664065,18.108331298828148,23.216442108154297,74.2428207397461,NA,NA,NA,40.40016681,-123.19264181
2015BUCK,1011,BUCK,2015,no,Forest,USF,SRF,77.77,686,16,2.3,3,20150730,20150903.0,NA,39.4,18.3,3.7,NA,NA,37.2022644042969,16.769982910156273,30.3160400390625,70.61901092529297,NA,NA,NA,40.44646557,-123.56218506
2015CABIN,1013,CABIN,2015,no,Forest,USF,SQF,99.93,2809,608,21.7,308,20150719,20150905.0,NA,38.3,24.4,15.4,NA,NA,28.192834472656273,12.384545898437523,29.55744743347168,72.9024887084961,NA,NA,NA,36.25904334,-118.56446359
2015CASTLE,1015,"CASTLE, CASTLE 1, OLSEN",2015,no,Forest,USF,SHF,95.14,6273,1720,27.4,1090,20150730,20151001.0,NA,40.6,20.0,2.9,NA,NA,39.66726074218752,18.789056396484398,20.034379959106445,77.25298309326172,NA,NA,NA,40.70426221,-123.46984085
2015COON,1016,COON,2015,no,Forest,USF,SRF,95.77,2330,332,14.3,47,20150731,20150901.0,NA,32.2,23.3,13.7,NA,NA,35.75838623046877,16.756097412109398,60.03822708129883,76.4941635131836,NA,NA,NA,41.76893213,-123.95087226
2015FROG,1019,FROG,2015,no,Forest,USF,MDF,100.0,1976,485,24.5,296,20150730,20150811.0,NA,34.4,20.6,6.2,NA,NA,35.27828369140627,17.148553466796898,24.204021453857422,57.44084167480469,NA,NA,NA,41.4124476,-121.39237734
2015GOBBLER,1020,GOBBLER,2015,no,Forest,USF,SRF,89.94,3352,579,17.3,290,20150730,20150903.0,NA,39.4,18.3,15.0,NA,NA,38.06496582031252,18.231042480468773,24.637680053710938,65.19727325439453,NA,NA,NA,40.34121782,-123.44761104
2015JOHNSON,1023,"JOHNSON, BLAKE, PELLETREAU",2015,no,Forest,USF,SRF,65.89,13841,2537,18.3,932,20150730,20150903.0,NA,40.6,20.0,14.2,NA,NA,34.2571960449219,17.302545166015648,23.901241302490234,75.75080108642578,NA,NA,NA,40.59917732,-123.54366766
2015LASSIC,1025,LASSIC,2015,no,Forest,USF,SRF,96.61,7391,1400,18.9,523,20150730,20150903.0,NA,43.9,17.2,15.7,NA,NA,35.3976989746094,19.529992675781273,19.988981246948242,79.16542053222656,NA,NA,NA,40.32031347,-123.52925412
2015LUMPKIN,1027,LUMPKIN,2015,no,Forest,CDF,BTU,81.03,427,171,40.2,138,20150911,20150921.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015NICKOWITZ,1029,NICKOWITZ,2015,no,Forest,USF,SRF,100.0,3242,115,3.6,20,20150801,20150930.0,NA,41.7,16.1,18.3,NA,NA,36.8806091308594,18.051599121093773,39.74494552612305,73.39497375488281,NA,NA,NA,41.43978174,-123.76848997
2015PATTISON,1032,"PATTISON ,CLARK",2015,no,Forest,USF,SHF,92.85,5509,1094,19.9,242,20150730,20151001.0,NA,40.6,20.0,11.8,NA,NA,39.32607421875002,18.117578125000023,21.968280792236328,68.45179748535156,NA,NA,NA,40.65991257,-123.38136172
2015PEAK_SHF,1033,PEAK,2015,no,Forest,USF,SHF,81.46,2539,492,19.4,56,20150731,20150901.0,NA,40.0,15.0,7.5,NA,NA,38.43416748046877,14.504327392578148,37.08741760253906,68.67501068115234,NA,NA,NA,40.48751061,-123.19952227
2015PEAK_SRF,1034,PEAK,2015,no,Forest,USF,SRF,100.0,5583,832,14.9,117,20150731,20151015.0,NA,32.2,23.3,15.6,NA,NA,37.42159423828127,17.952020263671898,40.438297271728516,70.48127746582031,NA,NA,NA,41.59543078,-123.78912515
2015PICKETT,1035,PICKETT,2015,no,Forest,USF,SRF,85.32,4447,827,18.6,305,20150730,20150903.0,NA,41.1,14.4,12.6,NA,NA,35.35018310546877,18.717279052734398,22.759794235229492,68.4660873413086,NA,NA,NA,40.3522313,-123.3825245
2015PINE,1036,PINE,2015,no,Forest,USF,SRF,97.98,719,20,2.8,8,20150730,20150801.0,NA,43.9,17.2,10.7,NA,NA,37.23275146484377,21.239953613281273,17.00881004333496,66.69694519042969,NA,NA,NA,40.28009562,-123.56105967
2015RAIL,1037,RAIL,2015,no,Forest,USF,SHF,94.95,3503,846,24.2,510,20150730,20150901.0,NA,40.0,15.0,6.6,NA,NA,38.59499511718752,14.611993408203148,29.881513595581055,69.41399383544922,NA,NA,NA,40.49680492,-123.12997264
2015RIVER_CMPLX,1038,RIVER COMPLEX,2015,no,Forest,USF,SHF,98.97,31620,4566,14.4,293,20150730,20151015.0,NA,37.2,23.3,19.1,NA,NA,38.85939941406252,17.491265869140648,21.87232780456543,87.01934814453125,NA,NA,NA,40.9376929,-123.36039051
2015ROUGH,1040,ROUGH,2015,no,Forest,USF,SNF,92.93,59249,11573,19.5,2740,20150731,20151105.0,NA,29.4,13.9,10.6,NA,NA,36.42489013671877,21.219140625000023,24.414255142211914,75.11515808105469,NA,NA,NA,36.83413223,-118.94565312
2015SADDLE,1042,SADDLE,2015,no,Forest,USF,SHF,68.43,654,199,30.4,162,20150609,20150624.0,NA,37.2,18.3,4.6,NA,NA,39.80129394531252,17.002679443359398,46.5913200378418,85.29541015625,NA,NA,NA,40.6903952,-123.53011944000001
2015SHIELL,1043,SHIELL,2015,no,Forest,USF,SHF,96.12,6223,1103,17.7,99,20150730,20150901.0,NA,37.8,20.0,13.2,NA,NA,34.27547607421877,19.969934082031273,16.720195770263672,75.616455078125,NA,NA,NA,40.45329119,-123.0304055
2015SKY,1044,SKY,2015,no,Forest,USF,SNF,100.0,202,73,36.4,67,20150618,20150621.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015TENAYA,1047,TENAYA,2015,no,Forest,NPS,YNP,0.0,165,43,25.9,37,20150907,20150921.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015WILLOW,1051,WILLOW,2015,no,Forest,USF,SNF,97.32,2356,668,28.4,262,20150725,20150812.0,NA,40.0,22.2,4.7,NA,NA,33.55779418945315,18.171990966796898,27.979232788085938,64.04399871826172,NA,NA,NA,NA,NA
2016CEDAR,1054,CEDAR,2016,no,Forest,USF,SQF,96.51,11818,6333,53.6,5367,20160816,20160930.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016CLARK,1055,CLARK,2016,no,Forest,USF,INF,100.0,1145,365,31.9,276,20160804,20160815.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016GAP,1058,GAP,2016,no,Forest,USF,KNF,63.5,13646,1562,11.4,431,20160829,20160917.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016PONY,1063,PONY,2016,no,Forest,USF,KNF,100.0,1171,168,14.3,65,20160607,20160930.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016SOUP_CMPLX,1068,SOUP COMPLEX,2016,no,Forest,USF,MDF,100.0,1016,218,21.5,61,20160917,20161101.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
